"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"p0135",6838.58176588748,0.099638716263178,0.0394536209056706,2.52546443079086,0.0115545477440094,0.0139962634936869
"p0136",9781.82512553975,-0.283990579706037,0.0375523862237652,-7.56251754585738,3.95341769787191e-14,8.34899395405844e-14
"p0137",19604.6564045733,0.0110621964701741,0.0249458358612343,0.443448619309034,0.657441275631302,0.684079901062068
"p0138",5641.24771240416,-0.339048643600531,0.0439081555041364,-7.72176921821712,1.14725978007263e-14,2.4716133517001e-14
"p0139",19677.2476615201,0.0613556703707451,0.0252070047979864,2.43407222962271,0.0149300154767392,0.0179832456586615
"p0140",39015.2433748293,-0.0601949442703267,0.0232090983988678,-2.59359253150753,0.00949789773132899,0.0116145720828823
"p0141",19001.061333508,0.314593304490966,0.0263486789641753,11.9396234216789,7.35554558783083e-33,3.04661952734671e-32
"p0142",18610.9096879946,-0.32891778996261,0.0259729995083205,-12.6638353747799,9.38021261936266e-37,4.12472363125399e-36
"p0143",23021.3003698376,-0.332156794568416,0.023599935441684,-14.0744789488591,5.45051353035087e-45,2.77716641784545e-44
"p0144",3946.9009335823,0.882419434222372,0.0528661566551693,16.6915752922638,1.50935108448572e-62,1.0200035749893e-61
"p0145",10983.7734926161,0.0255042871363308,0.0316561067875045,0.805667206884645,0.420434762795791,0.449116668410811
"p0146",11170.9453938302,-0.02101257667832,0.0345086967177929,-0.608906701118209,0.542586282254374,0.568255127581253
"p0147",3768.65717819612,-2.71208096744984,0.058945788870264,-46.0097492870773,0,0
"p0148",11525.0864758186,0.120918267982206,0.0313740769635454,3.85408208575205,0.00011616462004344,0.000161423562917508
"p0149",15119.8447748058,-0.178625530800657,0.0348410243684804,-5.12687367947349,2.94593029160189e-07,4.55731866797208e-07
"p0150",4163.24638432601,0.196537561158166,0.050521055565171,3.89021090235609,0.000100157135742895,0.00014039493700205
"p0151",1103.9471645451,-1.91821468462744,0.101401195898749,-18.9170814764632,8.24980724094767e-80,7.15726520093027e-79
"p0152",13715.83229428,-0.119654815481961,0.0308157683571048,-3.88290871398552,0.000103214324458711,0.000144365133556628
"p0153",26204.166306481,0.133778376746185,0.0222750894064687,6.0057391602359,1.90462183089643e-09,3.28700864364384e-09
"p0154",5217.79686702435,0.250374938787841,0.045027190465171,5.56052767674921,2.68960193375189e-08,4.39370086887713e-08
"p0155",9755.0983387897,-0.215802249801465,0.0358141007826644,-6.02562245276093,1.68460015261764e-09,2.93093034683069e-09
"p0156",13298.7951209371,-0.155316187818367,0.029254850601539,-5.30907472178977,1.10183158063457e-07,1.72110918434889e-07
"p0157",2515.02527053566,-1.29009919282787,0.0655933745660997,-19.6681326637314,4.04401143953376e-86,3.65669766786011e-85
"p0158",739.762416674448,-0.0381984899891475,0.116181889245396,-0.32878179410963,0.74232062495456,0.760079491580268
"p0159",10484.3778216247,0.108802274995099,0.0327032873800805,3.32695223359626,0.000878014225585706,0.00114803489373936
"p0160",32824.8189699279,-0.60937439191313,0.0216634358654369,-28.1291663842374,4.31004028090488e-174,7.28169963247614e-173
"p0161",16403.7810098349,-0.0826688583919332,0.026577191707695,-3.11051894801955,0.00186758913268766,0.00238843072347704
"p0162",19103.761275299,-0.308091706074998,0.0266337088443977,-11.5677357545269,6.00464329023891e-31,2.36501901370146e-30
"p0163",1772.52447654835,0.0132853924863649,0.0755351948735783,0.175883474036181,0.860385488761132,0.871242087988402
"p0164",16456.8378848744,0.243533424314782,0.0275427277466035,8.84202271304857,9.40011071310758e-19,2.43341575718349e-18
"p0165",16190.1228241897,-0.269440370948014,0.0293783747595119,-9.17138450147848,4.66982240394341e-20,1.25440417712622e-19
"p0166",25270.4759018962,-0.131768593166938,0.022542063589407,-5.84545388421576,5.0518888171943e-09,8.53503321220721e-09
"p0167",11504.7028307529,0.145893746189976,0.033159265672576,4.39978821095053,1.08356578240824e-05,1.56325670181144e-05
"p0168",8650.01886808074,0.185022043193906,0.0373524768660645,4.95340761088866,7.29249907685412e-07,1.10159633113891e-06
"p0169",8661.49476230255,-0.556934961428654,0.0384915845888095,-14.469005819796,1.90201448335503e-47,1.02612882211255e-46
"p0170",21872.2187566646,-0.0303432761655694,0.0267374028785809,-1.13486251089395,0.256432929684684,0.278091116313458
"p0171",6646.86510528086,0.781094108897839,0.0454905719109941,17.1704613963991,4.41893360700838e-66,3.11753337988943e-65
"p0172",5952.79912220818,0.261712584574763,0.0443386196315809,5.90258755796615,3.57844088703962e-09,6.10999747201977e-09
"p0173",4285.05233415759,0.486452837623568,0.0494299236318221,9.84126217242218,7.47668795895806e-23,2.26416682530711e-22
"p0174",13650.6445973872,0.106403363249558,0.0300984288287663,3.53517998746381,0.000407497492016324,0.000546165740865303
"p0175",6152.31365691835,0.564865550244604,0.0422548326503172,13.3680697523805,9.29209833182284e-41,4.41890898446686e-40
"p0176",14277.6862566614,-0.556461964236442,0.0288465735903913,-19.2904007296658,6.46701162801151e-83,5.68742666463478e-82
"p0177",5719.27919636558,-0.142066007215547,0.0444282989087229,-3.19764678605901,0.00138553875777219,0.00178977038730331
"p0178",52988.623414953,-0.196223638136405,0.0175356174608335,-11.1900044908415,4.56410519922806e-29,1.65545510616069e-28
"p0179",8764.75596557338,-0.631662718934829,0.0361391953396086,-17.478604960596,2.08538770169812e-68,1.55676616801185e-67
"p0180",11244.7243696045,-1.16075943232636,0.0325866140866379,-35.6207438195404,6.68893477566774e-278,2.14714806298934e-276
"p0181",7269.7073670776,-1.10447772767944,0.0421864862411755,-26.1808419256646,4.39221721925558e-151,6.40864421536836e-150
"p0182",14639.3616756683,-0.413414339753812,0.0292365064058989,-14.1403467984259,2.14226061247066e-45,1.118155539192e-44
"p0183",12974.7451430391,-0.0410429393065564,0.0323365265303288,-1.26924390806359,0.204354085226736,0.223121297135314
"p0184",3533.4655315222,0.482476105125509,0.054661860711753,8.82655838720417,1.07946007205687e-18,2.77205346504204e-18
"p0185",29039.9669065928,-0.304777762154339,0.0212977505097484,-14.3103264363453,1.88625848245409e-46,1.00080821961614e-45
"p0186",3378.85388294957,0.0484825664903177,0.0555738413135449,0.872399052222814,0.382990717394364,0.410484207958567
"p0187",9507.38812472943,-0.957532115019202,0.0350151832352199,-27.3461974648778,1.1984100605721e-164,1.83185537830307e-163
"p0188",9606.97382572252,-0.62734532360411,0.0346443497673221,-18.1081569669363,2.74795449955213e-73,2.23314783381325e-72
"p0189",8336.08177928948,0.0503747698063429,0.0363112156810411,1.38730606677663,0.165348453962354,0.182708618664081
"p0190",11538.4926758978,0.0359632487837908,0.0315457108749031,1.14003608688375,0.254271267076837,0.276213457636767
"p0191",20056.6028931584,0.331500450972716,0.024909097727945,13.3084086221562,2.06840493861381e-40,9.76408801904461e-40
"p0192",5764.60570796573,-0.419153527978004,0.0426436691119647,-9.82920880652834,8.4278273335744e-23,2.52834820007232e-22
"p0193",9979.89270954734,-0.873231847904309,0.0359503292189626,-24.2899541360447,2.50323558421725e-130,3.03222121710844e-129
"p0194",33468.8526728503,-0.677231112488086,0.0205260645883018,-32.9937143856623,9.99632772505979e-239,2.79027930412539e-237
"p0195",6786.66618814527,0.0517177057739587,0.0405486442767658,1.27544845694367,0.202150556704395,0.221847277614054
"p0196",2596.76014394813,0.589104680567426,0.0638138374790717,9.2316134531265,2.66585553225519e-20,7.28289043279928e-20
"p0197",6573.89083729617,0.385541708541737,0.0409978526167123,9.40394883961742,5.25528548418097e-21,1.48629659949083e-20
"p0198",10303.064599249,0.182311563590464,0.0335259663563059,5.43792121166325,5.39058005986813e-08,8.60883681202821e-08
